year,category_id,result,recipients_json,film_title,film_tmdb_id,co_winner,verified_status,notes,scraped_at
2021,cannes.palme_dor,won,"[{""name"": ""Julia Ducournau"", ""role"": null, ""tmdb_person_id"": 1392433, ""profile_path"": null}]",Titane,630240,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.grand_prix,won,"[{""name"": ""Asghar Farhadi"", ""role"": null, ""tmdb_person_id"": 229931, ""profile_path"": null}]",A Hero,672208,true,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.grand_prix,won,"[{""name"": ""Juho Kuosmanen"", ""role"": null, ""tmdb_person_id"": 1364534, ""profile_path"": ""/6U38u9nsQPEISeyRP5qBKeHo1L6.jpg""}]",Compartment No. 6,588182,true,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.jury_prize,won,"[{""name"": ""Nadav Lapid"", ""role"": null, ""tmdb_person_id"": 1011135, ""profile_path"": ""/w2d3Wty19GGOEhN7CqlSdvLQxIq.jpg""}]",Ahed's Knee,662029,true,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.jury_prize,won,"[{""name"": ""Apichatpong Weerasethakul"", ""role"": null, ""tmdb_person_id"": 69759, ""profile_path"": ""/zZyGqhaPNzeb88bHkYiCQHHXyhY.jpg""}]",Memoria,511819,true,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.best_director,won,"[{""name"": ""Leos Carax"", ""role"": null, ""tmdb_person_id"": 27977, ""profile_path"": null}]",Annette,424277,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.best_actor,won,"[{""name"": ""Caleb Landry Jones"", ""role"": null, ""tmdb_person_id"": 572541, ""profile_path"": null}]",Nitram,797457,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.best_actress,won,"[{""name"": ""Renate Reinsve"", ""role"": null, ""tmdb_person_id"": 1576786, ""profile_path"": null}]",The Worst Person in the World,660120,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.best_screenplay,won,"[{""name"": ""Ryusuke Hamaguchi"", ""role"": null, ""tmdb_person_id"": 1487492, ""profile_path"": null}, {""name"": ""Takamasa Oe"", ""role"": null, ""tmdb_person_id"": 2287273, ""profile_path"": ""/dgMMjesiolprnC3tIOjwPuZEwUZ.jpg""}]",Drive My Car,758866,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.camera_dor,won,"[{""name"": ""Antoneta Alamat Kusijanović"", ""role"": null, ""tmdb_person_id"": 1753059, ""profile_path"": ""/22WVlszkVmXkKml0OHOmuVTn2RL.jpg""}]",Murina,838148,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
2021,cannes.short_film_palme_dor,won,"[{""name"": ""Tang Yi"", ""role"": null, ""tmdb_person_id"": 2806296, ""profile_path"": ""/864HWfKvKDH2n5aknhMnU5MH8MI.jpg""}]",All the Crows in the World,843024,false,auto_verified,,2026-05-03T12:52:10.435685+00:00
